#Theta,Phi,Pol,Theta,Phi,Mag
0.08727,-0.43633,0.00000,2.73922,-2.93922,0.46662
0.08727,-0.34907,0.00000,2.74465,-2.97597,0.46618
0.08727,-0.26180,0.00000,2.74896,-3.01512,0.46583
0.08727,-0.17453,0.00000,2.75210,-3.05619,0.46556
0.08727,-0.08727,0.00000,2.75400,-3.09855,0.46540
0.08727,0.00000,0.00000,2.75464,3.14159,0.46536
0.08727,0.08727,0.00000,2.75400,3.09855,0.46540
0.08727,0.17453,0.00000,2.75210,3.05619,0.46556
0.08727,0.26180,0.00000,2.74896,3.01512,0.46583
0.08727,0.34907,0.00000,2.74465,2.97597,0.46619
0.08727,0.43633,0.00000,2.73923,2.93922,0.46663
0.08727,0.52360,0.00000,2.73275,2.90535,0.46714
0.08727,0.61087,0.00000,2.72533,2.87467,0.46769
0.08727,0.69813,0.00000,2.71704,2.84745,0.46826
0.08727,0.78540,0.00000,2.70798,2.82383,0.46881
0.08727,0.87266,0.00000,2.69822,2.80391,0.46929
0.08727,0.95993,0.00000,2.68783,2.78769,0.46967
0.08727,1.04720,0.00000,2.67689,2.77512,0.46989
0.08727,1.13446,0.00000,2.66549,2.76604,0.46991
0.08727,1.22173,0.00000,2.65366,2.76036,0.46968
0.08727,1.30900,0.00000,2.64145,2.75786,0.46915
0.08727,1.39626,0.00000,2.62890,2.75838,0.46830
0.08727,1.48353,0.00000,2.61610,2.76169,0.46708
0.08727,1.57080,0.00000,2.60310,2.76756,0.46547
0.08727,-1.48353,1.57080,1.74823,-2.83851,0.29542
0.08727,-1.39626,1.57080,1.77920,-2.84558,0.30062
0.08727,-1.30900,1.57080,1.81358,-2.85394,0.30557
0.08727,-1.22173,1.57080,1.85041,-2.86354,0.31030
0.08727,-1.13446,1.57080,1.88873,-2.87436,0.31478
0.08727,-1.04720,1.57080,1.92754,-2.88644,0.31902
0.08727,-0.95993,1.57080,1.96588,-2.89984,0.32300
0.08727,-0.87266,1.57080,2.00293,-2.91465,0.32669
0.08727,-0.78540,1.57080,2.03799,-2.93094,0.33005
0.08727,-0.69813,1.57080,2.07048,-2.94878,0.33307
0.08727,-0.61087,1.57080,2.09993,-2.96823,0.33573
0.08727,-0.52360,1.57080,2.12602,-2.98926,0.33800
0.08727,-0.43633,1.57080,2.14845,-3.01184,0.33989
0.08727,-0.34907,1.57080,2.16703,-3.03584,0.34141
0.08727,-0.26180,1.57080,2.18162,-3.06109,0.34257
0.08727,-0.17453,1.57080,2.19210,-3.08733,0.34338
0.08727,-0.08727,1.57080,2.19843,-3.11428,0.34387
0.08727,0.00000,1.57080,2.20055,-3.14159,0.34402
0.08727,0.08727,1.57080,2.19841,3.11428,0.34386
0.08727,0.17453,1.57080,2.19210,3.08733,0.34338
0.08727,0.26180,1.57080,2.18157,3.06109,0.34256
0.08727,0.34907,1.57080,2.16698,3.03584,0.34139
0.08727,0.43633,1.57080,2.14840,3.01184,0.33988
0.08727,0.52360,1.57080,2.12594,2.98926,0.33798
0.08727,0.61087,1.57080,2.09987,2.96822,0.33570
0.08727,0.69813,1.57080,2.07040,2.94878,0.33306
0.08727,0.78540,1.57080,2.03792,2.93093,0.33003
0.08727,0.87266,1.57080,2.00286,2.91464,0.32667
0.08727,0.95993,1.57080,1.96578,2.89984,0.32298
0.08727,1.04720,1.57080,1.92743,2.88643,0.31900
0.08727,1.13446,1.57080,1.88866,2.87434,0.31475
0.08727,1.22173,1.57080,1.85035,2.86351,0.31026
0.08727,1.30900,1.57080,1.81351,2.85392,0.30554
0.08727,1.39626,1.57080,1.77915,2.84555,0.30058
0.08727,1.48353,1.57080,1.74819,2.83847,0.29538
0.08727,1.57080,1.57080,1.72142,2.83280,0.28995
0.13090,-1.48353,0.00000,2.58589,-2.59588,0.47530
0.13090,-1.39626,0.00000,2.60378,-2.58682,0.47670
0.13090,-1.30900,0.00000,2.62127,-2.58132,0.47741
0.13090,-1.22173,0.00000,2.63836,-2.57997,0.47751
0.13090,-1.13446,0.00000,2.65505,-2.58312,0.47711
0.13090,-1.04720,0.00000,2.67127,-2.59127,0.47631
0.13090,-0.95993,0.00000,2.68700,-2.60497,0.47522
0.13090,-0.87266,0.00000,2.70213,-2.62454,0.47397
0.13090,-0.78540,0.00000,2.71660,-2.65034,0.47264
0.13090,-0.69813,0.00000,2.73034,-2.68256,0.47137
0.13090,-0.61087,0.00000,2.74328,-2.72121,0.47027
0.13090,-0.52360,0.00000,2.75538,-2.76615,0.46944
0.13090,-0.43633,0.00000,2.76648,-2.81715,0.46889
0.13090,-0.34907,0.00000,2.77631,-2.87381,0.46865
0.13090,-0.26180,0.00000,2.78456,-2.93559,0.46863
0.13090,-0.17453,0.00000,2.79082,-3.00163,0.46873
0.13090,-0.08727,0.00000,2.79476,-3.07079,0.46885
0.13090,0.00000,0.00000,2.79611,3.14159,0.46890
0.13090,0.08727,0.00000,2.79476,3.07079,0.46885
0.13090,0.17453,0.00000,2.79083,3.00163,0.46874
0.13090,0.26180,0.00000,2.78454,2.93560,0.46864
0.13090,0.34907,0.00000,2.77630,2.87383,0.46866
0.13090,0.43633,0.00000,2.76647,2.81716,0.46891
0.13090,0.52360,0.00000,2.75539,2.76615,0.46945
0.13090,0.61087,0.00000,2.74329,2.72121,0.47028
0.13090,0.69813,0.00000,2.73033,2.68259,0.47139
0.13090,0.78540,0.00000,2.71660,2.65037,0.47266
0.13090,0.87266,0.00000,2.70214,2.62454,0.47397
0.13090,0.95993,0.00000,2.68702,2.60497,0.47524
0.13090,1.04720,0.00000,2.67129,2.59127,0.47632
0.13090,1.13446,0.00000,2.65507,2.58312,0.47712
0.13090,1.22173,0.00000,2.63839,2.57997,0.47753
0.13090,1.30900,0.00000,2.62129,2.58135,0.47744
0.13090,1.39626,0.00000,2.60381,2.58684,0.47674
0.13090,1.48353,0.00000,2.58592,2.59590,0.47534
0.13090,1.57080,0.00000,2.56760,2.60819,0.47314
0.13090,-1.48353,1.57080,1.71595,-2.70024,0.30721
0.13090,-1.39626,1.57080,1.76659,-2.71200,0.31416
0.13090,-1.30900,1.57080,1.82427,-2.72434,0.32087
0.13090,-1.22173,1.57080,1.88642,-2.73722,0.32740
0.13090,-1.13446,1.57080,1.95044,-2.75081,0.33379
0.13090,-1.04720,1.57080,2.01403,-2.76531,0.33992
0.13090,-0.95993,1.57080,2.07528,-2.78111,0.34565
0.13090,-0.87266,1.57080,2.13287,-2.79860,0.35079
0.13090,-0.78540,1.57080,2.18598,-2.81828,0.35519
0.13090,-0.69813,1.57080,2.23409,-2.84064,0.35874
0.13090,-0.61087,1.57080,2.27695,-2.86617,0.36144
0.13090,-0.52360,1.57080,2.31439,-2.89526,0.36336
0.13090,-0.43633,1.57080,2.34633,-2.92819,0.36462
0.13090,-0.34907,1.57080,2.37270,-2.96499,0.36539
0.13090,-0.26180,1.57080,2.39335,-3.00542,0.36582
0.13090,-0.17453,1.57080,2.40818,-3.04893,0.36603
0.13090,-0.08727,1.57080,2.41713,-3.09467,0.36612
0.13090,0.00000,1.57080,2.42012,-3.14159,0.36614
0.13090,0.08727,1.57080,2.41713,3.09467,0.36612
0.13090,0.17453,1.57080,2.40818,3.04893,0.36603
0.13090,0.26180,1.57080,2.39333,3.00542,0.36581
0.13090,0.34907,1.57080,2.37266,2.96500,0.36538
0.13090,0.43633,1.57080,2.34629,2.92820,0.36461
0.13090,0.52360,1.57080,2.31433,2.89526,0.36333
0.13090,0.61087,1.57080,2.27686,2.86617,0.36141
0.13090,0.69813,1.57080,2.23400,2.84064,0.35871
0.13090,0.78540,1.57080,2.18586,2.81828,0.35516
0.13090,0.87266,1.57080,2.13275,2.79860,0.35076
0.13090,0.95993,1.57080,2.07513,2.78111,0.34562
0.13090,1.04720,1.57080,2.01388,2.76530,0.33989
0.13090,1.13446,1.57080,1.95033,2.75079,0.33375
0.13090,1.22173,1.57080,1.88630,2.73720,0.32737
0.13090,1.30900,1.57080,1.82417,2.72428,0.32083
0.13090,1.39626,1.57080,1.76651,2.71194,0.31412
0.13090,1.48353,1.57080,1.71588,2.70017,0.30716
0.13090,1.57080,1.57080,1.67452,2.68921,0.29984
0.17453,-1.48353,0.00000,2.54518,-2.45419,0.48586
0.17453,-1.39626,0.00000,2.56723,-2.43879,0.48732
0.17453,-1.30900,0.00000,2.58880,-2.42727,0.48771
0.17453,-1.22173,0.00000,2.60998,-2.42051,0.48722
0.17453,-1.13446,0.00000,2.63071,-2.41929,0.48601
0.17453,-1.04720,0.00000,2.65095,-2.42464,0.48425
0.17453,-0.95993,0.00000,2.67074,-2.43733,0.48216
0.17453,-0.87266,0.00000,2.69043,-2.45790,0.48015
0.17453,-0.78540,0.00000,2.71067,-2.48629,0.47876
0.17453,-0.69813,0.00000,2.73216,-2.52208,0.47858
0.17453,-0.61087,0.00000,2.75562,-2.56473,0.48003
0.17453,-0.52360,0.00000,2.78122,-2.61401,0.48330
0.17453,-0.43633,0.00000,2.80851,-2.67059,0.48817
0.17453,-0.34907,0.00000,2.83604,-2.73664,0.49404
0.17453,-0.26180,0.00000,2.86155,-2.81554,0.50005
0.17453,-0.17453,0.00000,2.88246,-2.91025,0.50522
0.17453,-0.08727,0.00000,2.89623,-3.02078,0.50871
0.17453,0.00000,0.00000,2.90104,3.14159,0.50994
0.17453,0.08727,0.00000,2.89621,3.02079,0.50871
0.17453,0.17453,0.00000,2.88244,2.91027,0.50522
0.17453,0.26180,0.00000,2.86153,2.81556,0.50004
0.17453,0.34907,0.00000,2.83600,2.73670,0.49404
0.17453,0.43633,0.00000,2.80848,2.67064,0.48818
0.17453,0.52360,0.00000,2.78119,2.61408,0.48331
0.17453,0.61087,0.00000,2.75560,2.56479,0.48005
0.17453,0.69813,0.00000,2.73214,2.52214,0.47859
0.17453,0.78540,0.00000,2.71065,2.48635,0.47878
0.17453,0.87266,0.00000,2.69043,2.45793,0.48018
0.17453,0.95993,0.00000,2.67075,2.43736,0.48218
0.17453,1.04720,0.00000,2.65097,2.42464,0.48426
0.17453,1.13446,0.00000,2.63074,2.41929,0.48603
0.17453,1.22173,0.00000,2.61001,2.42051,0.48725
0.17453,1.30900,0.00000,2.58884,2.42727,0.48774
0.17453,1.39626,0.00000,2.56727,2.43881,0.48736
0.17453,1.48353,0.00000,2.54523,2.45422,0.48591
0.17453,1.57080,0.00000,2.52259,2.47291,0.48319
0.17453,-1.48353,1.57080,1.66910,-2.57100,0.32114
0.17453,-1.39626,1.57080,1.74100,-2.58762,0.32905
0.17453,-1.30900,1.57080,1.82423,-2.60349,0.33714
0.17453,-1.22173,1.57080,1.91331,-2.61842,0.34566
0.17453,-1.13446,1.57080,2.00314,-2.63244,0.35435
0.17453,-1.04720,1.57080,2.08964,-2.64577,0.36261
0.17453,-0.95993,1.57080,2.17028,-2.65896,0.36972
0.17453,-0.87266,1.57080,2.24369,-2.67304,0.37513
0.17453,-0.78540,1.57080,2.30942,-2.68959,0.37873
0.17453,-0.69813,1.57080,2.36758,-2.71050,0.38077
0.17453,-0.61087,1.57080,2.41846,-2.73749,0.38160
0.17453,-0.52360,1.57080,2.46249,-2.77181,0.38151
0.17453,-0.43633,1.57080,2.50005,-2.81432,0.38075
0.17453,-0.34907,1.57080,2.53141,-2.86536,0.37954
0.17453,-0.26180,1.57080,2.55645,-2.92488,0.37816
0.17453,-0.17453,1.57080,2.57485,-2.99207,0.37691
0.17453,-0.08727,1.57080,2.58618,-3.06519,0.37605
0.17453,0.00000,1.57080,2.58998,-3.14159,0.37574
0.17453,0.08727,1.57080,2.58618,3.06519,0.37605
0.17453,0.17453,1.57080,2.57483,2.99207,0.37690
0.17453,0.26180,1.57080,2.55642,2.92488,0.37815
0.17453,0.34907,1.57080,2.53136,2.86537,0.37953
0.17453,0.43633,1.57080,2.50001,2.81432,0.38073
0.17453,0.52360,1.57080,2.46242,2.77183,0.38150
0.17453,0.61087,1.57080,2.41839,2.73749,0.38157
0.17453,0.69813,1.57080,2.36747,2.71051,0.38074
0.17453,0.78540,1.57080,2.30929,2.68960,0.37870
0.17453,0.87266,1.57080,2.24353,2.67305,0.37509
0.17453,0.95993,1.57080,2.17012,2.65896,0.36968
0.17453,1.04720,1.57080,2.08947,2.64577,0.36258
0.17453,1.13446,1.57080,2.00294,2.63242,0.35430
0.17453,1.22173,1.57080,1.91316,2.61839,0.34562
0.17453,1.30900,1.57080,1.82409,2.60344,0.33710
0.17453,1.39626,1.57080,1.74089,2.58754,0.32900
0.17453,1.48353,1.57080,1.66901,2.57090,0.32109
0.17453,1.57080,1.57080,1.61315,2.55399,0.31291
0.21817,-1.48353,0.00000,2.49699,-2.33727,0.49862
0.21817,-1.39626,0.00000,2.52259,-2.31610,0.50015
0.21817,-1.30900,0.00000,2.54767,-2.29856,0.50016
0.21817,-1.22173,0.00000,2.57214,-2.28608,0.49889
0.21817,-1.13446,0.00000,2.59592,-2.28017,0.49655
0.21817,-1.04720,0.00000,2.61957,-2.28202,0.49372
0.21817,-0.95993,0.00000,2.64437,-2.29195,0.49140
0.21817,-0.87266,0.00000,2.67221,-2.30885,0.49088
0.21817,-0.78540,0.00000,2.70580,-2.32883,0.49344
0.21817,-0.69813,0.00000,2.74864,-2.34395,0.50055
0.21817,-0.61087,0.00000,2.80306,-2.34359,0.51364
0.21817,-0.52360,0.00000,2.86666,-2.31745,0.53308
0.21817,-0.43633,0.00000,2.93201,-2.25744,0.55686
0.21817,-0.34907,0.00000,2.99132,-2.15797,0.58077
0.21817,-0.26180,0.00000,3.04064,-2.01419,0.60087
0.21817,-0.17453,0.00000,3.08010,-1.81665,0.61517
0.21817,-0.08727,0.00000,3.11203,-1.51236,0.62346
0.21817,0.00000,0.00000,3.13438,0.00000,0.62616
0.21817,0.08727,0.00000,3.11204,1.51269,0.62346
0.21817,0.17453,0.00000,3.08010,1.81695,0.61516
0.21817,0.26180,0.00000,3.04063,2.01442,0.60086
0.21817,0.34907,0.00000,2.99130,2.15815,0.58075
0.21817,0.43633,0.00000,2.93198,2.25757,0.55683
0.21817,0.52360,0.00000,2.86662,2.31755,0.53306
0.21817,0.61087,0.00000,2.80301,2.34368,0.51361
0.21817,0.69813,0.00000,2.74858,2.34406,0.50053
0.21817,0.78540,0.00000,2.70576,2.32893,0.49344
0.21817,0.87266,0.00000,2.67218,2.30895,0.49089
0.21817,0.95993,0.00000,2.64436,2.29202,0.49143
0.21817,1.04720,0.00000,2.61959,2.28205,0.49375
0.21817,1.13446,0.00000,2.59596,2.28017,0.49658
0.21817,1.22173,0.00000,2.57218,2.28608,0.49892
0.21817,1.30900,0.00000,2.54771,2.29856,0.50020
0.21817,1.39626,0.00000,2.52265,2.31610,0.50019
0.21817,1.48353,0.00000,2.49704,2.33729,0.49867
0.21817,1.57080,0.00000,2.47074,2.36115,0.49535
0.21817,-1.48353,1.57080,1.61223,-2.44718,0.33634
0.21817,-1.39626,1.57080,1.70416,-2.46927,0.34434
0.21817,-1.30900,1.57080,1.81267,-2.48962,0.35377
0.21817,-1.22173,1.57080,1.92859,-2.50662,0.36467
0.21817,-1.13446,1.57080,2.04288,-2.51888,0.37586
0.21817,-1.04720,1.57080,2.14859,-2.52663,0.38570
0.21817,-0.95993,1.57080,2.24221,-2.53230,0.39317
0.21817,-0.87266,1.57080,2.32334,-2.53912,0.39811
0.21817,-0.78540,1.57080,2.39364,-2.54915,0.40023
0.21817,-0.69813,1.57080,2.45577,-2.56308,0.39919
0.21817,-0.61087,1.57080,2.51186,-2.58320,0.39564
0.21817,-0.52360,1.57080,2.56217,-2.61461,0.39125
0.21817,-0.43633,1.57080,2.60563,-2.66240,0.38731
0.21817,-0.34907,1.57080,2.64153,-2.72854,0.38401
0.21817,-0.26180,1.57080,2.67022,-2.81195,0.38100
0.21817,-0.17453,1.57080,2.69188,-2.91081,0.37833
0.21817,-0.08727,1.57080,2.70571,-3.02243,0.37642
0.21817,0.00000,1.57080,2.71049,-3.14159,0.37572
0.21817,0.08727,1.57080,2.70570,3.02243,0.37641
0.21817,0.17453,1.57080,2.69188,2.91080,0.37830
0.21817,0.26180,1.57080,2.67023,2.81191,0.38096
0.21817,0.34907,1.57080,2.64152,2.72850,0.38397
0.21817,0.43633,1.57080,2.60562,2.66235,0.38727
0.21817,0.52360,1.57080,2.56214,2.61456,0.39120
0.21817,0.61087,1.57080,2.51179,2.58318,0.39558
0.21817,0.69813,1.57080,2.45568,2.56308,0.39914
0.21817,0.78540,1.57080,2.39351,2.54917,0.40018
0.21817,0.87266,1.57080,2.32318,2.53914,0.39807
0.21817,0.95993,1.57080,2.24203,2.53232,0.39313
0.21817,1.04720,1.57080,2.14840,2.52666,0.38565
0.21817,1.13446,1.57080,2.04269,2.51888,0.37583
0.21817,1.22173,1.57080,1.92842,2.50658,0.36463
0.21817,1.30900,1.57080,1.81251,2.48955,0.35372
0.21817,1.39626,1.57080,1.70402,2.46918,0.34429
0.21817,1.48353,1.57080,1.61211,2.44706,0.33629
0.21817,1.57080,1.57080,1.54413,2.42448,0.32863
0.26180,-1.48353,0.00000,2.44441,-2.24407,0.51397
0.26180,-1.39626,0.00000,2.47331,-2.21814,0.51554
0.26180,-1.30900,0.00000,2.50114,-2.19509,0.51482
0.26180,-1.22173,0.00000,2.52804,-2.17692,0.51233
0.26180,-1.13446,0.00000,2.55518,-2.16543,0.50908
0.26180,-1.04720,0.00000,2.58380,-2.16197,0.50623
0.26180,-0.95993,0.00000,2.61568,-2.16520,0.50464
0.26180,-0.87266,0.00000,2.65738,-2.16505,0.50738
0.26180,-0.78540,0.00000,2.71986,-2.13698,0.52118
0.26180,-0.69813,0.00000,2.80410,-2.03331,0.55042
0.26180,-0.61087,0.00000,2.88634,-1.78967,0.58885
0.26180,-0.52360,0.00000,2.93639,-1.42234,0.62646
0.26180,-0.43633,0.00000,2.95583,-1.06697,0.65879
0.26180,-0.34907,0.00000,2.95847,-0.77116,0.67951
0.26180,-0.26180,0.00000,2.95201,-0.52915,0.68718
0.26180,-0.17453,0.00000,2.94599,-0.33460,0.68833
0.26180,-0.08727,0.00000,2.94517,-0.16484,0.68888
0.26180,0.00000,0.00000,2.94584,0.00000,0.68934
0.26180,0.08727,0.00000,2.94518,0.16485,0.68887
0.26180,0.17453,0.00000,2.94601,0.33462,0.68832
0.26180,0.26180,0.00000,2.95203,0.52923,0.68718
0.26180,0.34907,0.00000,2.95850,0.77134,0.67951
0.26180,0.43633,0.00000,2.95585,1.06726,0.65877
0.26180,0.52360,0.00000,2.93639,1.42267,0.62643
0.26180,0.61087,0.00000,2.88631,1.78995,0.58882
0.26180,0.69813,0.00000,2.80405,2.03348,0.55040
0.26180,0.78540,0.00000,2.71980,2.13710,0.52115
0.26180,0.87266,0.00000,2.65731,2.16512,0.50734
0.26180,0.95993,0.00000,2.61561,2.16530,0.50462
0.26180,1.04720,0.00000,2.58377,2.16206,0.50624
0.26180,1.13446,0.00000,2.55521,2.16543,0.50911
0.26180,1.22173,0.00000,2.52811,2.17686,0.51236
0.26180,1.30900,0.00000,2.50121,2.19506,0.51486
0.26180,1.39626,0.00000,2.47336,2.21814,0.51557
0.26180,1.48353,0.00000,2.44448,2.24407,0.51401
0.26180,1.57080,0.00000,2.41461,2.27127,0.50985
0.26180,-1.48353,1.57080,1.55690,-2.32400,0.35177
0.26180,-1.39626,1.57080,1.66152,-2.35274,0.35942
0.26180,-1.30900,1.57080,1.79092,-2.37959,0.37014
0.26180,-1.22173,1.57080,1.93082,-2.39884,0.38334
0.26180,-1.13446,1.57080,2.06424,-2.40893,0.39695
0.26180,-1.04720,1.57080,2.18144,-2.41257,0.40881
0.26180,-0.95993,1.57080,2.28146,-2.41005,0.41617
0.26180,-0.87266,1.57080,2.36688,-2.40132,0.41724
0.26180,-0.78540,1.57080,2.43922,-2.39816,0.41558
0.26180,-0.69813,1.57080,2.49890,-2.41082,0.41336
0.26180,-0.61087,1.57080,2.55387,-2.42453,0.40584
0.26180,-0.52360,1.57080,2.61242,-2.43588,0.39506
0.26180,-0.43633,1.57080,2.66270,-2.48561,0.39060
0.26180,-0.34907,1.57080,2.69229,-2.58737,0.39012
0.26180,-0.26180,1.57080,2.71637,-2.70082,0.38468
0.26180,-0.17453,1.57080,2.74679,-2.82073,0.37551
0.26180,-0.08727,1.57080,2.77507,-2.96720,0.36842
0.26180,0.00000,1.57080,2.78655,-3.14159,0.36600
0.26180,0.08727,1.57080,2.77507,2.96719,0.36840
0.26180,0.17453,1.57080,2.74680,2.82069,0.37547
0.26180,0.26180,1.57080,2.71637,2.70077,0.38463
0.26180,0.34907,1.57080,2.69228,2.58728,0.39005
0.26180,0.43633,1.57080,2.66267,2.48551,0.39053
0.26180,0.52360,1.57080,2.61239,2.43575,0.39498
0.26180,0.61087,1.57080,2.55384,2.42436,0.40574
0.26180,0.69813,1.57080,2.49882,2.41069,0.41326
0.26180,0.78540,1.57080,2.43912,2.39806,0.41549
0.26180,0.87266,1.57080,2.36677,2.40125,0.41716
0.26180,0.95993,1.57080,2.28129,2.41002,0.41609
0.26180,1.04720,1.57080,2.18124,2.41257,0.40875
0.26180,1.13446,1.57080,2.06402,2.40893,0.39690
0.26180,1.22173,1.57080,1.93061,2.39880,0.38330
0.26180,1.30900,1.57080,1.79075,2.37951,0.37010
0.26180,1.39626,1.57080,1.66137,2.35264,0.35938
0.26180,1.48353,1.57080,1.55677,2.32388,0.35173
0.26180,1.57080,1.57080,1.48359,2.29739,0.34566
0.30543,-1.48353,0.00000,2.39087,-2.17309,0.53274
0.30543,-1.39626,0.00000,2.42210,-2.14363,0.53378
0.30543,-1.30900,0.00000,2.45187,-2.11502,0.53166
0.30543,-1.22173,0.00000,2.48223,-2.08961,0.52827
0.30543,-1.13446,0.00000,2.51267,-2.07117,0.52405
0.30543,-1.04720,0.00000,2.54399,-2.06083,0.51945
0.30543,-0.95993,0.00000,2.58818,-2.04847,0.52118
0.30543,-0.87266,0.00000,2.65810,-1.99113,0.53437
0.30543,-0.78540,0.00000,2.75421,-1.81110,0.56839
0.30543,-0.69813,0.00000,2.83322,-1.45835,0.62714
0.30543,-0.61087,0.00000,2.85187,-1.09257,0.66577
0.30543,-0.52360,0.00000,2.86693,-0.87846,0.70252
0.30543,-0.43633,0.00000,2.93706,-0.94387,0.73356
0.30543,-0.34907,0.00000,2.98176,-0.90465,0.77832
0.30543,-0.26180,0.00000,2.99694,-0.70960,0.78220
0.30543,-0.17453,0.00000,3.00914,-0.49634,0.78233
0.30543,-0.08727,0.00000,3.01725,-0.25724,0.78179
0.30543,0.00000,0.00000,3.02011,0.00000,0.78152
0.30543,0.08727,0.00000,3.01725,0.25724,0.78179
0.30543,0.17453,0.00000,3.00914,0.49635,0.78233
0.30543,0.26180,0.00000,2.99694,0.70963,0.78219
0.30543,0.34907,0.00000,2.98176,0.90473,0.77831
0.30543,0.43633,0.00000,2.93707,0.94396,0.73355
0.30543,0.52360,0.00000,2.86692,0.87846,0.70251
0.30543,0.61087,0.00000,2.85190,1.09275,0.66577
0.30543,0.69813,0.00000,2.83323,1.45872,0.62714
0.30543,0.78540,0.00000,2.75416,1.81135,0.56837
0.30543,0.87266,0.00000,2.65806,1.99124,0.53436
0.30543,0.95993,0.00000,2.58813,2.04853,0.52116
0.30543,1.04720,0.00000,2.54392,2.06089,0.51941
0.30543,1.13446,0.00000,2.51263,2.07120,0.52403
0.30543,1.22173,0.00000,2.48228,2.08960,0.52828
0.30543,1.30900,0.00000,2.45193,2.11495,0.53167
0.30543,1.39626,0.00000,2.42216,2.14358,0.53380
0.30543,1.48353,0.00000,2.39092,2.17312,0.53278
0.30543,1.57080,0.00000,2.35744,2.20179,0.52775
0.30543,-1.48353,1.57080,1.52195,-2.19743,0.36563
0.30543,-1.39626,1.57080,1.62472,-2.23258,0.37335
0.30543,-1.30900,1.57080,1.76301,-2.26794,0.38560
0.30543,-1.22173,1.57080,1.91542,-2.29513,0.40208
0.30543,-1.13446,1.57080,2.06059,-2.30809,0.41890
0.30543,-1.04720,1.57080,2.18602,-2.29999,0.42900
0.30543,-0.95993,1.57080,2.28703,-2.28875,0.43444
0.30543,-0.87266,1.57080,2.36855,-2.27783,0.43460
0.30543,-0.78540,1.57080,2.44345,-2.24376,0.42485
0.30543,-0.69813,1.57080,2.49482,-2.28186,0.42694
0.30543,-0.61087,1.57080,2.55744,-2.23621,0.40383
0.30543,-0.52360,1.57080,2.56287,-2.43657,0.42959
0.30543,-0.43633,1.57080,2.62264,-2.42710,0.39120
0.30543,-0.34907,1.57080,2.48010,-2.75537,0.44339
0.30543,-0.26180,1.57080,2.49914,-2.81614,0.40632
0.30543,-0.17453,1.57080,2.52104,-2.90580,0.38479
0.30543,-0.08727,1.57080,2.53734,-3.01740,0.37299
0.30543,0.00000,1.57080,2.54334,-3.14159,0.36919
0.30543,0.08727,1.57080,2.53733,3.01740,0.37296
0.30543,0.17453,1.57080,2.52101,2.90579,0.38476
0.30543,0.26180,1.57080,2.49912,2.81612,0.40627
0.30543,0.34907,1.57080,2.48008,2.75533,0.44334
0.30543,0.43633,1.57080,2.62254,2.42730,0.39122
0.30543,0.52360,1.57080,2.56291,2.43638,0.42952
0.30543,0.61087,1.57080,2.55743,2.23586,0.40372
0.30543,0.69813,1.57080,2.49474,2.28166,0.42681
0.30543,0.78540,1.57080,2.44334,2.24354,0.42472
0.30543,0.87266,1.57080,2.36841,2.27763,0.43446
0.30543,0.95993,1.57080,2.28690,2.28859,0.43431
0.30543,1.04720,1.57080,2.18584,2.29991,0.42889
0.30543,1.13446,1.57080,2.06040,2.30803,0.41884
0.30543,1.22173,1.57080,1.91522,2.29507,0.40203
0.30543,1.30900,1.57080,1.76282,2.26784,0.38556
0.30543,1.39626,1.57080,1.62456,2.23243,0.37331
0.30543,1.48353,1.57080,1.52180,2.19732,0.36561
0.30543,1.57080,1.57080,1.45517,2.17079,0.36110
0.34907,-1.48353,0.00000,2.33907,-2.12212,0.55557
0.34907,-1.39626,0.00000,2.37047,-2.08978,0.55482
0.34907,-1.30900,0.00000,2.40241,-2.05453,0.55103
0.34907,-1.22173,0.00000,2.43387,-2.02103,0.54512
0.34907,-1.13446,0.00000,2.46670,-1.99385,0.53922
0.34907,-1.04720,0.00000,2.50639,-1.96827,0.53597
0.34907,-0.95993,0.00000,2.56161,-1.92330,0.53880
0.34907,-0.87266,0.00000,2.66085,-1.73391,0.56755
0.34907,-0.78540,0.00000,2.75887,-1.41095,0.64293
0.34907,-0.69813,0.00000,2.85012,-1.35912,0.74825
0.34907,-0.61087,0.00000,2.88110,-1.15733,0.78922
0.34907,-0.52360,0.00000,2.90062,-1.02042,0.79408
0.34907,-0.43633,0.00000,2.91856,-0.89163,0.78991
0.34907,-0.34907,0.00000,2.93526,-0.75109,0.78386
0.34907,-0.26180,0.00000,2.94994,-0.59145,0.77823
0.34907,-0.17453,0.00000,2.96153,-0.41055,0.77385
0.34907,-0.08727,0.00000,2.96903,-0.21088,0.77109
0.34907,0.00000,0.00000,2.97164,0.00000,0.77016
0.34907,0.08727,0.00000,2.96903,0.21088,0.77109
0.34907,0.17453,0.00000,2.96152,0.41052,0.77384
0.34907,0.26180,0.00000,2.94992,0.59142,0.77822
0.34907,0.34907,0.00000,2.93525,0.75105,0.78385
0.34907,0.43633,0.00000,2.91855,0.89163,0.78989
0.34907,0.52360,0.00000,2.90062,1.02045,0.79406
0.34907,0.61087,0.00000,2.88110,1.15744,0.78919
0.34907,0.69813,0.00000,2.85012,1.35929,0.74821
0.34907,0.78540,0.00000,2.75886,1.41097,0.64292
0.34907,0.87266,0.00000,2.66087,1.73423,0.56757
0.34907,0.95993,0.00000,2.56156,1.92346,0.53879
0.34907,1.04720,0.00000,2.50634,1.96836,0.53595
0.34907,1.13446,0.00000,2.46664,1.99394,0.53920
