#Theta, Phi, Pol, Theta, Phi, Mag
0.00436, 5.49779, 0.08727, 3.13272, -2.75289, 0.91789
0.00436, 5.49779, 0.78540, 3.06151, -3.02115, 0.32121
0.00436, 5.49779, 1.48353, 0.15539, -3.07051, 0.28074
0.00436, 5.49779, 1.57080, 0.15136, -3.07093, 0.28988
0.00436, 5.75959, 0.00000, 3.13503, -2.77481, 0.92710
0.00436, 5.75959, 0.08727, 3.13466, -2.79139, 0.91786
0.00436, 5.75959, 0.78540, 3.06514, -3.05252, 0.32130
0.00436, 5.75959, 1.48353, 0.15356, -3.09066, 0.28024
0.00436, 5.75959, 1.57080, 0.14963, -3.09099, 0.28937
0.00436, 6.02139, 0.00000, 3.13638, -2.90558, 0.92708
0.00436, 6.02139, 0.08727, 3.13601, -2.91901, 0.91784
0.00436, 6.02139, 0.78540, 3.06751, -3.09406, 0.32134
0.00436, 6.02139, 1.48353, 0.15237, -3.11500, 0.27991
0.00436, 6.02139, 1.57080, 0.14852, -3.11518, 0.28904
0.00436, 6.28319, 0.00000, 3.13688, 3.14159, 0.92709
0.00436, 6.28319, 0.08727, 3.13652, 3.14159, 0.91785
0.00436, 6.28319, 0.78540, 3.06840, 3.14159, 0.32133
0.00436, 6.28319, 1.48353, 0.15194, 3.14159, 0.27981
0.00436, 6.28319, 1.57080, 0.14813, 3.14159, 0.28893
0.00436, 6.30064, 0.00000, 3.13688, 3.14159, 0.92709
0.00436, 6.30064, 0.08727, 3.13652, 3.14159, 0.91785
0.00436, 6.30064, 0.78540, 3.06840, 3.14159, 0.32133
0.00436, 6.30064, 1.48353, 0.15194, 3.14159, 0.27981
0.00436, 6.30064, 1.57080, 0.14813, 3.14159, 0.28893
0.00873, 0.00000, 0.00000, 3.13564, 0.00000, 0.92661
0.00873, 0.00000, 0.08727, 3.13595, 0.00000, 0.91738
0.00873, 0.00000, 0.78540, 3.08908, 3.14159, 0.32207
0.00873, 0.00000, 1.48353, 0.14145, 3.14159, 0.27655
0.00873, 0.00000, 1.57080, 0.13812, 3.14159, 0.28566
0.00873, 0.26180, 0.00000, 3.13583, 0.43678, 0.92667
0.00873, 0.26180, 0.08727, 3.13609, 0.46399, 0.91742
0.00873, 0.26180, 0.78540, 3.08742, 3.01162, 0.32197
0.00873, 0.26180, 1.48353, 0.14236, 3.08404, 0.27680
0.00873, 0.26180, 1.57080, 0.13903, 3.08455, 0.28590
0.00873, 0.52360, 0.00000, 3.13596, 0.99056, 0.92676
0.00873, 0.52360, 0.08727, 3.13608, 1.04080, 0.91751
0.00873, 0.52360, 0.78540, 3.08235, 2.91045, 0.32176
0.00873, 0.52360, 1.48353, 0.14505, 3.03257, 0.27749
0.00873, 0.52360, 1.57080, 0.14164, 3.03352, 0.28659
0.00873, 0.78540, 0.00000, 3.13492, 1.61642, 0.92690
0.00873, 0.78540, 0.08727, 3.13484, 1.66134, 0.91763
0.00873, 0.78540, 0.78540, 3.07468, 2.85037, 0.32147
0.00873, 0.78540, 1.48353, 0.14914, 2.99194, 0.27858
0.00873, 0.78540, 1.57080, 0.14560, 2.99317, 0.28766
0.00873, 1.04720, 0.00000, 3.13217, 2.09503, 0.92703
0.00873, 1.04720, 0.08727, 3.13194, 2.11958, 0.91775
0.00873, 1.04720, 0.78540, 3.06530, 2.82763, 0.32111
0.00873, 1.04720, 1.48353, 0.15413, 2.96481, 0.27996
0.00873, 1.04720, 1.57080, 0.15038, 2.96614, 0.28904
0.00873, 1.30900, 0.00000, 3.12819, 2.39561, 0.92713
0.00873, 1.30900, 0.08727, 3.12787, 2.40764, 0.91784
0.00873, 1.30900, 0.78540, 3.05502, 2.83272, 0.32071
0.00873, 1.30900, 1.48353, 0.15946, 2.95189, 0.28153
0.00873, 1.30900, 1.57080, 0.15550, 2.95318, 0.29061
0.00873, 1.57080, 0.00000, 3.12360, 2.59083, 0.92718
0.00873, 1.57080, 0.08727, 3.12323, 2.59695, 0.91786
0.00873, 1.57080, 0.78540, 3.04453, 2.85665, 0.32030
0.00873, 1.57080, 1.48353, 0.16470, 2.95249, 0.28315
0.00873, 1.57080, 1.57080, 0.16051, 2.95363, 0.29223
0.00873, 1.83260, 0.00000, 3.11888, 2.72953, 0.92717
0.00873, 1.83260, 0.08727, 3.11848, 2.73279, 0.91785
0.00873, 1.83260, 0.78540, 3.03442, 2.89272, 0.31991
0.00873, 1.83260, 1.48353, 0.16946, 2.96516, 0.28472
0.00873, 1.83260, 1.57080, 0.16506, 2.96609, 0.29379
0.00873, 2.09440, 0.00000, 3.11443, 2.83657, 0.92709
0.00873, 2.09440, 0.08727, 3.11400, 2.83838, 0.91777
0.00873, 2.09440, 0.78540, 3.02527, 2.93642, 0.31956
0.00873, 2.09440, 1.48353, 0.17352, 2.98805, 0.28614
0.00873, 2.09440, 1.57080, 0.16892, 2.98875, 0.29520
0.00873, 2.35619, 0.00000, 3.11059, 2.92502, 0.92699
0.00873, 2.35619, 0.08727, 3.11013, 2.92605, 0.91766
0.00873, 2.35619, 0.78540, 3.01756, 2.98476, 0.31929
0.00873, 2.35619, 1.48353, 0.17675, 3.01918, 0.28731
0.00873, 2.35619, 1.57080, 0.17197, 3.01967, 0.29638
0.00873, 2.61799, 0.00000, 3.10764, 3.00238, 0.92687
0.00873, 2.61799, 0.08727, 3.10716, 3.00296, 0.91755
0.00873, 2.61799, 0.78540, 3.01170, 3.03585, 0.31912
0.00873, 2.61799, 1.48353, 0.17908, 3.05653, 0.28817
0.00873, 2.61799, 1.57080, 0.17415, 3.05682, 0.29726
0.00873, 2.87979, 0.00000, 3.10578, 3.07343, 0.92677
0.00873, 2.87979, 0.08727, 3.10528, 3.07369, 0.91747
0.00873, 2.87979, 0.78540, 3.00799, 3.08843, 0.31905
0.00873, 2.87979, 1.48353, 0.18049, 3.09802, 0.28870
0.00873, 2.87979, 1.57080, 0.17545, 3.09815, 0.29780
0.00873, 3.14159, 0.00000, 3.10515, 3.14159, 0.92673
0.00873, 3.14159, 0.08727, 3.10463, 3.14159, 0.91745
0.00873, 3.14159, 0.78540, 3.00663, 3.14159, 0.31910
0.00873, 3.14159, 1.48353, 0.18099, 3.14159, 0.28887
0.00873, 3.14159, 1.57080, 0.17589, 3.14159, 0.29798
0.00873, 3.40339, 0.00000, 3.10579, -3.07342, 0.92673
0.00873, 3.40339, 0.08727, 3.10526, -3.07373, 0.91747
0.00873, 3.40339, 0.78540, 3.00768, -3.08857, 0.31925
0.00873, 3.40339, 1.48353, 0.18058, -3.09804, 0.28867
0.00873, 3.40339, 1.57080, 0.17545, -3.09815, 0.29780
0.00873, 3.66519, 0.00000, 3.10764, -3.00234, 0.92677
0.00873, 3.66519, 0.08727, 3.10712, -3.00309, 0.91754
0.00873, 3.66519, 0.78540, 3.01110, -3.03641, 0.31948
0.00873, 3.66519, 1.48353, 0.17926, -3.05659, 0.28812
0.00873, 3.66519, 1.57080, 0.17415, -3.05682, 0.29726
0.00873, 3.92699, 0.00000, 3.11060, -2.92492, 0.92686
0.00873, 3.92699, 0.08727, 3.11008, -2.92637, 0.91763
0.00873, 3.92699, 0.78540, 3.01670, -2.98599, 0.31978
0.00873, 3.92699, 1.48353, 0.17701, -3.01932, 0.28723
0.00873, 3.92699, 1.57080, 0.17197, -3.01967, 0.29638
0.00873, 4.18879, 0.00000, 3.11444, -2.83637, 0.92693
0.00873, 4.18879, 0.08727, 3.11393, -2.83901, 0.91772
0.00873, 4.18879, 0.78540, 3.02420, -2.93854, 0.32013
0.00873, 4.18879, 1.48353, 0.17384, -2.98827, 0.28604
0.00873, 4.18879, 1.57080, 0.16893, -2.98876, 0.29520
0.00873, 4.45059, 0.00000, 3.11889, -2.72917, 0.92699
0.00873, 4.45059, 0.08727, 3.11841, -2.73394, 0.91778
0.00873, 4.45059, 0.78540, 3.03319, -2.89588, 0.32051
0.00873, 4.45059, 1.48353, 0.16982, -2.96545, 0.28462
0.00873, 4.45059, 1.57080, 0.16507, -2.96610, 0.29379
0.00873, 4.71239, 0.00000, 3.12361, -2.59022, 0.92700
0.00873, 4.71239, 0.08727, 3.12316, -2.59896, 0.91780
0.00873, 4.71239, 0.78540, 3.04322, -2.86084, 0.32089
0.00873, 4.71239, 1.48353, 0.16507, -2.95283, 0.28306
0.00873, 4.71239, 1.57080, 0.16052, -2.95364, 0.29223
0.00873, 4.97419, 0.00000, 3.12820, -2.39457, 0.92695
0.00873, 4.97419, 0.08727, 3.12782, -2.41111, 0.91776
0.00873, 4.97419, 0.78540, 3.05372, -2.83772, 0.32124
0.00873, 4.97419, 1.48353, 0.15983, -2.95224, 0.28144
0.00873, 4.97419, 1.57080, 0.15552, -2.95319, 0.29060
0.00873, 5.23599, 0.00000, 3.13218, -2.09335, 0.92687
0.00873, 5.23599, 0.08727, 3.13190, -2.12536, 0.91767
0.00873, 5.23599, 0.78540, 3.06410, -2.83292, 0.32156
0.00873, 5.23599, 1.48353, 0.15445, -2.96512, 0.27989
0.00873, 5.23599, 1.57080, 0.15039, -2.96615, 0.28904
0.00873, 5.49779, 0.00000, 3.13492, -1.61417, 0.92677
0.00873, 5.49779, 0.08727, 3.13483, -1.66945, 0.91757
0.00873, 5.49779, 0.78540, 3.07366, -2.85503, 0.32181
0.00873, 5.49779, 1.48353, 0.14941, -2.99217, 0.27852
0.00873, 5.49779, 1.57080, 0.14560, -2.99318, 0.28766
0.00873, 5.75959, 0.00000, 3.13595, -0.98897, 0.92667
0.00873, 5.75959, 0.08727, 3.13610, -1.04705, 0.91746
0.00873, 5.75959, 0.78540, 3.08159, -2.91348, 0.32199
0.00873, 5.75959, 1.48353, 0.14524, -3.03270, 0.27745
0.00873, 5.75959, 1.57080, 0.14165, -3.03352, 0.28659
0.00873, 6.02139, 0.00000, 3.13582, -0.43637, 0.92662
0.00873, 6.02139, 0.08727, 3.13611, -0.46570, 0.91740
