#Theta,Phi,Pol,Theta,Phi,Mag
0.034906585,2.879793266,1.570796327,3.073987677,2.924266256,0.620697889
0.052359878,2.879793266,0,3.058178045,2.936016343,0.795576204
0.052359878,2.879793266,1.570796327,3.007807566,2.964093453,0.575623707
0.06981317,2.879793266,0,3.035590605,2.939100182,0.846260022
0.06981317,2.879793266,1.570796327,2.920174961,2.980298952,0.512265903
0.087266463,2.879793266,0,3.013454394,2.936163922,0.861624007
0.087266463,2.879793266,1.570796327,2.803304947,2.987460645,0.442827557
0.104719755,2.879793266,0,2.989650945,2.934879206,0.821140318
0.104719755,2.879793266,1.570796327,2.501094136,2.999326618,0.300798975
0.122173048,2.879793266,0,2.97228395,2.927501004,0.814252602
0.122173048,2.879793266,1.570796327,1.962453727,2.999174079,0.221800834
0.13962634,2.879793266,0,2.955279865,2.921647949,0.804594374
0.13962634,2.879793266,1.570796327,1.386825625,2.991414335,0.229934504
0.157079633,2.879793266,0,2.936504134,2.917438015,0.799913825
0.157079633,2.879793266,1.570796327,1.105703298,2.977340589,0.263407876
0.174532925,2.879793266,0,2.918935344,2.913610711,0.794995171
0.174532925,2.879793266,1.570796327,1.048615332,2.958458131,0.274734934
0.191986218,2.879793266,0,2.901051792,2.910622678,0.792620113
0.191986218,2.879793266,1.570796327,1.144512162,2.936568445,0.258772656
0.20943951,2.879793266,0,2.883197072,2.908151639,0.788941926
0.20943951,2.879793266,1.570796327,1.346758406,2.914354176,0.238161651
