#Theta,Phi,Pol,Theta,Phi,Mag
0.017453293,3.141592654,1.570796327,0.361912568,3.141592654,0.383321012
0.017453293,3.403392041,0,3.105055574,-3.006821369,0.920914623
0.017453293,3.403392041,1.570796327,0.357043794,-3.107747327,0.382129319
0.017453293,3.665191429,0,3.105557131,-2.87591181,0.923119298
0.017453293,3.665191429,1.570796327,0.342322722,-3.072900272,0.378936854
0.017453293,3.926990817,0,3.106539516,-2.751092905,0.925768698
0.017453293,3.926990817,1.570796327,0.317515607,-3.035913942,0.374920793
0.017453293,4.188790205,0,3.108095044,-2.633312944,0.928070641
0.017453293,4.188790205,1.570796327,0.282969488,-2.995482902,0.372004404
0.017453293,4.450589593,0,3.110243288,-2.524040127,0.929606763
0.017453293,4.450589593,1.570796327,0.240472951,-2.950292517,0.372457293
0.017453293,4.71238898,0,3.112942106,-2.426755205,0.930251774
0.017453293,4.71238898,1.570796327,0.193822761,-2.89942532,0.378028547
0.017453293,4.974188368,0,3.116128574,-2.348520021,0.930021506
0.017453293,4.974188368,1.570796327,0.148142481,-2.843521303,0.389091739
0.017453293,5.235987756,0,3.11971905,-2.301807915,0.928972227
0.017453293,5.235987756,1.570796327,0.108008781,-2.787186692,0.404225535
0.017453293,5.497787144,0,3.123596579,-2.308333228,0.927270148
0.017453293,5.497787144,1.570796327,0.07594486,-2.744345425,0.420632442
0.017453293,5.759586532,0,3.127502289,-2.407629854,0.925271849
0.017453293,5.759586532,1.570796327,0.052459684,-2.748893307,0.435098562
0.017453293,6.021385919,0,3.13081602,-2.670194133,0.923593631
0.017453293,6.021385919,1.570796327,0.037441659,-2.866769499,0.444901813
0.034906585,0,0,3.114386246,3.141592654,0.836119424
0.034906585,0,1.570796327,0.041888539,0,0.564305006
0.034906585,0.261799388,0,3.117337514,2.689638218,0.852840856
0.034906585,0.261799388,1.570796327,0.041862252,0.397561626,0.557688589
0.034906585,0.523598776,0,3.118253625,2.135342547,0.885231086
0.034906585,0.523598776,1.570796327,0.042634322,0.867254211,0.537088055
0.034906585,0.785398163,0,3.113375511,1.848601061,0.909932223
0.034906585,0.785398163,1.570796327,0.049418066,1.468116501,0.502383322
0.034906585,1.047197551,0,3.107635398,1.835561556,0.922952075
0.034906585,1.047197551,1.570796327,0.074947117,2.06392269,0.458366737
0.034906585,1.308996939,0,3.102611148,1.940829115,0.928555407
0.034906585,1.308996939,1.570796327,0.129152228,2.461515306,0.416287073
0.034906585,1.570796327,0,3.098321071,2.089714269,0.92992047
0.034906585,1.570796327,1.570796327,0.208167261,2.692454197,0.388977509
0.034906585,1.832595715,0,3.094796564,2.251125673,0.927775671
0.034906585,1.832595715,1.570796327,0.293795642,2.83235051,0.382562176
0.034906585,2.094395102,0,3.092337165,2.410940886,0.920456335
0.034906585,2.094395102,1.570796327,0.365751779,2.924623685,0.392651901
0.034906585,2.35619449,0,3.091601545,2.562941257,0.903378587
0.034906585,2.35619449,1.570796327,0.416688643,2.991826996,0.408766439
0.034906585,2.617993878,0,3.093530766,2.711150273,0.87059532
0.034906585,2.617993878,1.570796327,0.449478753,3.046285347,0.422172867
0.034906585,2.879793266,0,3.098033087,2.888137506,0.827264717
0.034906585,2.879793266,1.570796327,0.468113683,3.094971669,0.429718715
0.034906585,3.141592654,0,3.100928874,3.141592654,0.80479529
0.034906585,3.141592654,1.570796327,0.474269647,3.141592654,0.431979037
0.034906585,3.403392041,0,3.098033087,-2.888137506,0.827264717
0.034906585,3.403392041,1.570796327,0.468124183,-3.094971669,0.42970979
0.034906585,3.665191429,0,3.09353236,-2.711140297,0.870605265
0.034906585,3.665191429,1.570796327,0.449489045,-3.046285347,0.42216386
0.034906585,3.926990817,0,3.091603396,-2.562917026,0.903378503
0.034906585,3.926990817,1.570796327,0.416698545,-2.991826996,0.408757294
0.034906585,4.188790205,0,3.092338782,-2.410911434,0.920456262
0.034906585,4.188790205,1.570796327,0.365760888,-2.924623685,0.392642562
0.034906585,4.450589593,0,3.0947991,-2.251071936,0.927785571
0.034906585,4.450589593,1.570796327,0.293795642,-2.83235051,0.382562176
0.034906585,4.71238898,0,3.098323667,-2.089627918,0.929930374
0.034906585,4.71238898,1.570796327,0.20817484,-2.692459598,0.388967911
0.034906585,4.974188368,0,3.102613124,-1.940726057,0.928565343
0.034906585,4.974188368,1.570796327,0.129155932,-2.461538763,0.416287273
0.034906585,5.235987756,0,3.107636361,-1.835456829,0.922952044
0.034906585,5.235987756,1.570796327,0.074949176,-2.063974019,0.458366808
0.034906585,5.497787144,0,3.113376294,-1.848503665,0.909932203
