#Theta,Phi,Pol,Theta,Phi,Mag
0,1.308996939,1.047197551,2.159497223,3.141592654,0.172377566
0,1.308996939,1.570796327,0.830571135,3.141592654,0.25398315
0.017453293,1.308996939,0,3.121533861,1.921640163,0.895750199
0.017453293,1.308996939,0.523598776,3.056337694,2.822389467,0.631252712
0.017453293,1.308996939,0.785398163,2.88227558,2.964266777,0.372877024
0.017453293,1.308996939,1.047197551,2.155999242,3.018705404,0.165040173
0.017453293,1.308996939,1.570796327,0.7796737,3.046709665,0.253155842
0.034906585,1.308996939,0,3.103843639,1.618779504,0.894987598
0.034906585,1.308996939,0.523598776,3.049618072,2.521829741,0.632101692
0.034906585,1.308996939,0.785398163,2.881322221,2.781129987,0.371481335
0.034906585,1.308996939,1.047197551,2.141604395,2.888528156,0.160053766
