#Theta, Phi, Pol, Theta, Phi, Mag
0.191986218, 0.523598776, 0, 2.967056064, 0.632627635, 0.842936638
0.191986218, 0.523598776, 0.785398163, 2.662632332, 0.543567016, 0.335773011
0.191986218, 0.523598776, 1.570796327, 0.431344106, 0.371886734, 0.450614182
0.20943951, 0.523598776, 0, 2.948798035, 0.623969239, 0.834287161
0.20943951, 0.523598776, 0.785398163, 2.660667729, 0.577017465, 0.345704104
0.20943951, 0.523598776, 1.570796327, 0.426985109, 0.426816577, 0.436499618
0.226892803, 0.523598776, 0, 2.930258105, 0.615775902, 0.827510585
0.226892803, 0.523598776, 0.785398163, 2.680051622, 0.601337866, 0.375644723
0.226892803, 0.523598776, 1.570796327, 0.489516441, 0.481091112, 0.377662567
0.244346095, 0.523598776, 0, 2.91161576, 0.608381344, 0.821580858
0.244346095, 0.523598776, 0.785398163, 2.702857476, 0.6179435, 0.414165774
0.244346095, 0.523598776, 1.570796327, 0.631789385, 0.531353071, 0.30059283
0.261799388, 0.523598776, 0, 2.893439134, 0.602662645, 0.815738016
0.261799388, 0.523598776, 0.785398163, 2.717164398, 0.625642034, 0.452816444
0.261799388, 0.523598776, 1.570796327, 0.892289656, 0.568539917, 0.234771648
0, 0.785398163, 0, 3.088824929, 3.141592654, 0.385376403
0, 0.785398163, 0.785398163, 3.140720822, 0, 0.430840164
0, 0.785398163, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 0.785398163, 0, 3.067626284, 2.792861839, 0.489037157
0.017453293, 0.785398163, 0.785398163, 3.114853136, 1.314783147, 0.47748069
0.017453293, 0.785398163, 1.570796327, 3.045116051, 0.277994481, 0.467262893
0.034906585, 0.785398163, 0, 3.08636999, 2.397452617, 0.660336606
0.034906585, 0.785398163, 0.785398163, 3.087994489, 0.97611065, 0.556208737
0.034906585, 0.785398163, 1.570796327, 2.984473299, 0.360150473, 0.447775644
0.052359878, 0.785398163, 0, 3.094343438, 1.750101571, 0.796158542
0.052359878, 0.785398163, 0.785398163, 3.056237831, 0.790399209, 0.610341957
0.052359878, 0.785398163, 1.570796327, 2.911267991, 0.397116132, 0.419117929
0.06981317, 0.785398163, 0, 3.082756896, 1.302764544, 0.869083797
0.06981317, 0.785398163, 0.785398163, 3.022044957, 0.718686531, 0.626763411
0.06981317, 0.785398163, 1.570796327, 2.816267285, 0.416436019, 0.381216006
0.087266463, 0.785398163, 0, 3.065327694, 1.105641109, 0.90325555
0.087266463, 0.785398163, 0.785398163, 2.985458518, 0.691282582, 0.619262832
0.087266463, 0.785398163, 1.570796327, 2.681962863, 0.427012412, 0.334907807
0.104719755, 0.785398163, 0, 3.046818259, 1.01132394, 0.918602442
0.104719755, 0.785398163, 0.785398163, 2.945089704, 0.680212116, 0.598559066
0.104719755, 0.785398163, 1.570796327, 2.475284403, 0.432791088, 0.284477146
0.122173048, 0.785398163, 0, 3.027946114, 0.958020865, 0.924564198
0.122173048, 0.785398163, 0.785398163, 2.89949088, 0.67586572, 0.570466966
0.122173048, 0.785398163, 1.570796327, 2.146409464, 0.435904486, 0.242656723
0.13962634, 0.785398163, 0, 3.008635723, 0.923162235, 0.925003862
0.13962634, 0.785398163, 0.785398163, 2.848231574, 0.674411095, 0.540324073
0.13962634, 0.785398163, 1.570796327, 1.705687954, 0.43747988, 0.233791764
0.157079633, 0.785398163, 0, 2.994200087, 0.950139827, 0.871266827
0.157079633, 0.785398163, 0.785398163, 2.799012303, 0.681499848, 0.502138775
0.157079633, 0.785398163, 1.570796327, 1.409022078, 0.437526548, 0.255901888
0.174532925, 0.785398163, 0, 2.974365913, 0.926229312, 0.863495623
0.174532925, 0.785398163, 0.785398163, 2.747434683, 0.730679626, 0.438677693
0.174532925, 0.785398163, 1.570796327, 0.838374435, 0.470069556, 0.317494781
0.191986218, 0.785398163, 0, 2.95388403, 0.905983689, 0.857716298
